Date, Close/Last, Volume, Open, High, Low
07/10/2015, 4420.15, 0, 4405.99, 4434.11, 4394.01
07/09/2019, 7826.86, 0, 7748.29, 7833.92, 7748.23
07/09/2018, 7276, 0, 7251.18, 7277.58, 7221.32
07/09/2015, 4352.03, 0, 4410.27, 4414.43, 4351.51
07/08/2019, 7785.79, 0, 7790.46, 7792.2, 7756.11
07/08/2016, 4528.36, 0, 4484.92, 4529.72, 4476.5
07/08/2015, 4351.58, 0, 4392.51, 4403.13, 4346.42
07/07/2017, 5656.47, 0, 5618.85, 5673.02, 5618.85
07/07/2016, 4459.58, 0, 4451.15, 4468.31, 4438.8
07/07/2015, 4429.06, 0, 4422.75, 4434.91, 4344.15
07/06/2018, 7207.33, 0, 7114.17, 7217, 7106.1
07/06/2017, 5597.9, 0, 5606.42, 5628.84, 5579.64
07/06/2016, 4444.7, 0, 4388.43, 4447.23, 4375.72
07/06/2015, 4418.66, 0, 4394.44, 4444.41, 4394.44
07/05/2019, 7841.3, 0, 7806.07, 7854.71, 7774.59
07/05/2018, 7101.05, 0, 7064, 7105.54, 7025.24
07/05/2017, 5648.82, 0, 5611, 5663.6, 5593.66
07/05/2016, 4410.75, 0, 4414.35, 4418.04, 4386.56
07/03/2019, 7857.69, 0, 7819.06, 7857.69, 7811.29
07/03/2018, 7014.55, 0, 7121.71, 7122.45, 7009.51
07/03/2017, 5596.96, 0, 5680.36, 5684.98, 5592.53
07/02/2019, 7799.82, 0, 7763.03, 7800.47, 7746.01
07/02/2018, 7097.82, 0, 6979.54, 7099.27, 6969.16
07/02/2015, 4433.39, 0, 4440.17, 4445.83, 4417.48
07/01/2019, 7768.14, 0, 7816.56, 7820.81, 7735.67
07/01/2016, 4437.44, 0, 4411.77, 4453.86, 4411.76
07/01/2015, 4429.23, 0, 4433.79, 4445.9, 4409.42
06/30/2017, 5646.92, 0, 5676.4, 5681.9, 5637.74
06/30/2016, 4417.7, 0, 4378.75, 4417.96, 4359.57
06/30/2015, 4396.76, 0, 4414.86, 4420.5, 4381.94
06/29/2018, 7040.8, 0, 7071.49, 7101.83, 7031.4
06/29/2017, 5653.02, 0, 5723.31, 5723.66, 5599.44
06/29/2016, 4364.74, 0, 4323.33, 4373.96, 4322.36
06/29/2015, 4379.86, 0, 4433.11, 4460.08, 4377.23
06/28/2019, 7671.07, 0, 7674.52, 7682.26, 7639.44
06/28/2018, 7031.6, 0, 6963.37, 7055.25, 6950.23
06/28/2017, 5753.03, 0, 5693.48, 5757.23, 5660.53
06/28/2016, 4290.47, 0, 4245.32, 4291.43, 4245.29
06/27/2019, 7657.05, 0, 7656.68, 7672.98, 7636.72
06/27/2018, 6969.67, 0, 7096.6, 7128.77, 6968.3
06/27/2017, 5671.6, 0, 5752.72, 5761.04, 5671.6
06/27/2016, 4201.05, 0, 4247.71, 4249, 4179.74
06/26/2019, 7627.05, 0, 7642.92, 7688.64, 7616.91
06/26/2018, 7068.2, 0, 7061.23, 7108.45, 7040.06
06/26/2017, 5777.59, 0, 5832.31, 5845.15, 5765.87
06/26/2015, 4484.28, 0, 4514.37, 4523.97, 4469.23
06/25/2019, 7591.54, 0, 7720.91, 7723.04, 7584.17
06/25/2018, 7038.17, 0, 7131.05, 7144.28, 6976.96
06/25/2015, 4514.01, 0, 4540.4, 4546.15, 4508.66
06/24/2019, 7723.02, 0, 7737, 7746.68, 7720.78
06/24/2016, 4285.7, 0, 4294.8, 4373.15, 4274.54
06/24/2015, 4524.6, 0, 4542.07, 4561.64, 4523.9
06/23/2017, 5803.11, 0, 5775.03, 5810.31, 5759.7
06/23/2016, 4467.48, 0, 4437.61, 4467.48, 4420.16
06/23/2015, 4548.74, 0, 4549.52, 4551.77, 4529.99
06/22/2018, 7197.51, 0, 7239.72, 7239.75, 7177.46
06/22/2017, 5779.87, 0, 5787.43, 5802.46, 5767.87
06/22/2016, 4404.73, 0, 4415.46, 4442.02, 4400.88
06/22/2015, 4544.04, 0, 4541.85, 4557.98, 4534.76
06/21/2019, 7728.78, 0, 7719.42, 7772.53, 7708.25
06/21/2018, 7217.49, 0, 7304.05, 7308.26, 7203.93
06/21/2017, 5782.39, 0, 5740.58, 5784.92, 5737.01
06/21/2016, 4413.4, 0, 4408.03, 4422.67, 4398.64
06/20/2019, 7738.05, 0, 7770.17, 7770.61, 7681.43
06/20/2018, 7280.7, 0, 7264.85, 7309.99, 7256.87
06/20/2017, 5726.31, 0, 5762.99, 5772.17, 5725.01
06/20/2016, 4400.16, 0, 4424.11, 4444.06, 4397.36
06/19/2019, 7667.74, 0, 7652.52, 7681.56, 7606.28
06/19/2018, 7228.04, 0, 7158.8, 7229.99, 7138.02
06/19/2017, 5772.22, 0, 5729.54, 5776.37, 5724.49
06/19/2015, 4513.42, 0, 4538.71, 4539.49, 4511.21
06/18/2019, 7635.4, 0, 7606.61, 7689.08, 7595.59
06/18/2018, 7251.41, 0, 7201.18, 7256.43, 7186.16
06/18/2015, 4531.85, 0, 4483.61, 4540.69, 4483.61
06/17/2019, 7526.52, 0, 7500.28, 7546.99, 7492.17
06/17/2016, 4374.38, 0, 4409.75, 4409.75, 4363.63
06/17/2015, 4468.98, 0, 4465.17, 4482.27, 4441.34
06/16/2017, 5681.48, 0, 5694.21, 5695.74, 5656.62
06/16/2016, 4424.23, 0, 4387.9, 4428.27, 4362.16
06/16/2015, 4455.9, 0, 4428.3, 4463.2, 4426.19
06/15/2018, 7255.76, 0, 7245.16, 7268.84, 7220.97
06/15/2017, 5700.89, 0, 5661.36, 5707.37, 5634.58
06/15/2016, 4409.51, 0, 4433.68, 4439.61, 4404.58
06/15/2015, 4432.92, 0, 4416.14, 4437.97, 4396.13
06/14/2019, 7479.11, 0, 7476.47, 7500.74, 7454.87
06/14/2018, 7279.59, 0, 7233.7, 7291.31, 7233.7
06/14/2017, 5727.07, 0, 5774.12, 5774.19, 5682.35
06/14/2016, 4424.91, 0, 4413.71, 4439.73, 4392.43
06/13/2019, 7510.68, 0, 7500.85, 7530.91, 7487.09
06/13/2018, 7205.26, 0, 7219.58, 7261.17, 7193.02
06/13/2017, 5751.82, 0, 5740.21, 5760.54, 5709.17
06/13/2016, 4422.76, 0, 4436.12, 4461.26, 4419.73
06/12/2019, 7472.29, 0, 7493.55, 7507.52, 7459.2
06/12/2018, 7209.18, 0, 7181.67, 7214.49, 7173.76
06/12/2017, 5708.18, 0, 5677.16, 5716.2, 5633.34
06/12/2015, 4453.79, 0, 4467.38, 4476.21, 4449.21
06/11/2019, 7513.85, 0, 7584.75, 7595.57, 7489.99
06/11/2018, 7168.48, 0, 7149.65, 7187.45, 7146.09
06/11/2015, 4488.47, 0, 4498.49, 4511.32, 4483.84
06/10/2019, 7501.93, 0, 7472.6, 7573, 7468.17
06/10/2016, 4461.05, 0, 4473.08, 4480.48, 4447.33
06/10/2015, 4485.46, 0, 4440.54, 4497.51, 4435.29
06/09/2017, 5741.94, 0, 5891.67, 5897.69, 5657.76
06/09/2016, 4512.69, 0, 4501.14, 4518.5, 4494.76
06/09/2015, 4427.61, 0, 4421.02, 4441.62, 4392.45
06/08/2018, 7152.62, 0, 7121.76, 7161.92, 7100.73
06/08/2017, 5885.3, 0, 5894.75, 5895.18, 5852.65
06/08/2016, 4520.63, 0, 4521.1, 4529.09, 4505.39
06/08/2015, 4431.51, 0, 4476.69, 4477.83, 4423.8
06/07/2019, 7417.29, 0, 7315.33, 7445.99, 7309.01
06/07/2018, 7152.83, 0, 7212.43, 7212.43, 7115.86
06/07/2017, 5877.59, 0, 5871.77, 5883.19, 5845.96
06/07/2016, 4513.09, 0, 4527.86, 4532.3, 4511.42
06/06/2019, 7275.93, 0, 7229.86, 7293.22, 7201.59
06/06/2018, 7210.08, 0, 7180.24, 7212.45, 7140.92
06/06/2017, 5856.77, 0, 5869.48, 5890.88, 5848.32
06/06/2016, 4523.63, 0, 4517.88, 4536.55, 4510.33
06/05/2019, 7220.9, 0, 7230.81, 7235.23, 7146.43
06/05/2018, 7166.75, 0, 7162.41, 7179.82, 7137.13
